Timestamp,AFRDifference,BatteryVoltage,IgnitionTiming,CurrentDutyCycle,Load,IgnitionLoad,CoolantTemp,MAPSource,LambdaSensor1,ThrottlePosition,BaseFuel,BaseIgnition,RPM,TransientThrottleEnrichSensitivity,TransientThrottlePercentageAsync,RPM_delta,Load_delta,RPM_roll_avg,RPM_roll_std,DrivingStyle,Behaviour
06:17:56.813,35.0,12637.0,229.0,38.0,434.0,434.0,,434.0,965.0,10.0,428.0,317.0,1386.0,2391.0,749.0,1.0,3.0,1387.0,4.000000000000018,Neutral,Cruising
06:17:56.969,37.0,12668.0,229.0,,434.0,434.0,,434.0,963.0,10.0,427.0,317.0,1381.0,2400.0,749.0,-5.0,0.0,1384.4,2.0736441353328297,Neutral,Braking
06:17:57.047,36.0,12621.0,228.0,38.0,435.0,435.0,,436.0,964.0,9.0,429.0,316.0,1386.0,2396.0,750.0,5.0,1.0,1384.4,2.0736441353328297,Neutral,Accelerating
06:17:57.078,40.0,12684.0,227.0,37.0,435.0,435.0,,435.0,960.0,10.0,425.0,315.0,1363.0,2416.0,752.0,-23.0,0.0,1380.2,9.83361581515164,Neutral,Braking
06:17:57.156,39.0,12621.0,226.0,38.0,437.0,437.0,,437.0,961.0,9.0,427.0,314.0,1366.0,2408.0,752.0,3.0,2.0,1376.4,11.104053313993086,Neutral,Cruising
06:17:57.469,35.0,12652.0,227.0,39.0,437.0,437.0,3274.0,436.0,965.0,9.0,431.0,315.0,1390.0,2396.0,748.0,24.0,0.0,1377.2,12.070625501605164,Neutral,Accelerating
06:17:57.547,32.0,12637.0,228.0,38.0,436.0,436.0,3274.0,436.0,968.0,9.0,428.0,316.0,1377.0,2405.0,750.0,-13.0,-1.0,1376.4,11.88696765369541,Neutral,Braking
06:17:57.578,31.0,12668.0,227.0,,437.0,437.0,3273.0,437.0,969.0,10.0,429.0,315.0,1378.0,2395.0,,1.0,1.0,1374.8,10.756393447619944,Neutral,Cruising
06:17:57.625,30.0,12621.0,227.0,,438.0,438.0,3273.0,438.0,970.0,10.0,431.0,315.0,1385.0,2402.0,750.0,7.0,1.0,1379.2,9.0939540355118,Neutral,Accelerating
06:17:57.703,32.0,12684.0,228.0,,435.0,435.0,3274.0,435.0,968.0,9.0,427.0,316.0,1377.0,2392.0,749.0,-8.0,-3.0,1381.4,5.856620185738639,Neutral,Braking
06:17:57.781,30.0,12652.0,228.0,,436.0,436.0,,437.0,970.0,9.0,430.0,316.0,1388.0,2403.0,750.0,11.0,1.0,1381.0,5.14781507049365,Neutral,Accelerating
06:17:57.859,27.0,12652.0,227.0,,437.0,437.0,,436.0,973.0,10.0,430.0,315.0,1384.0,2388.0,748.0,-4.0,1.0,1382.4,4.722287581247196,Neutral,Cruising
06:17:57.938,32.0,12684.0,228.0,38.0,435.0,435.0,,436.0,968.0,9.0,429.0,316.0,1386.0,2400.0,749.0,2.0,-2.0,1384.0,4.183300132670541,Neutral,Cruising
06:17:58.016,36.0,12668.0,229.0,39.0,434.0,434.0,,434.0,964.0,10.0,,317.0,1395.0,2384.0,748.0,9.0,-1.0,1386.0,6.519202405202753,Neutral,Accelerating
06:17:58.094,31.0,12637.0,228.0,38.0,436.0,436.0,,436.0,969.0,9.0,429.0,316.0,1387.0,2398.0,749.0,-8.0,2.0,1388.0,4.183300132670541,Neutral,Braking
06:17:58.172,33.0,12684.0,229.0,,434.0,434.0,3274.0,434.0,967.0,10.0,427.0,317.0,1384.0,2402.0,750.0,-3.0,-2.0,1387.2,4.549725266431086,Neutral,Cruising
06:17:58.250,34.0,12668.0,226.0,,437.0,437.0,3275.0,436.0,966.0,10.0,428.0,314.0,1372.0,2404.0,751.0,-12.0,3.0,1384.8,8.28854631404091,Neutral,Braking
06:17:58.328,36.0,12606.0,,38.0,438.0,438.0,,439.0,964.0,9.0,428.0,,1364.0,2409.0,752.0,-8.0,1.0,1380.4,12.34098861517997,Neutral,Braking
06:17:58.406,33.0,12668.0,226.0,37.0,437.0,437.0,,437.0,967.0,10.0,423.0,314.0,1348.0,2423.0,753.0,-16.0,-1.0,1371.0,15.842979517754925,Neutral,Braking
06:17:58.484,31.0,12621.0,225.0,37.0,440.0,440.0,,440.0,969.0,9.0,427.0,313.0,1355.0,2414.0,753.0,7.0,3.0,1364.6,14.135062787267758,Neutral,Accelerating
06:17:58.563,32.0,12668.0,226.0,38.0,439.0,439.0,,439.0,968.0,10.0,427.0,314.0,1360.0,2410.0,752.0,5.0,-1.0,1359.8,9.066421565314576,Neutral,Accelerating
06:17:58.641,38.0,12637.0,225.0,37.0,440.0,440.0,,440.0,962.0,9.0,426.0,313.0,1350.0,2414.0,753.0,-10.0,1.0,1355.4,6.693280212272694,Neutral,Braking
06:17:58.719,35.0,12652.0,224.0,38.0,441.0,441.0,,440.0,965.0,10.0,429.0,,1365.0,2414.0,752.0,15.0,1.0,1355.6,7.021395872616906,Neutral,Accelerating
06:17:59.063,32.0,12652.0,224.0,,441.0,441.0,3276.0,441.0,968.0,,431.0,313.0,1374.0,2408.0,751.0,9.0,0.0,1360.8,9.257429448826608,Neutral,Accelerating
06:17:59.141,34.0,12668.0,226.0,,439.0,439.0,3275.0,440.0,966.0,9.0,,315.0,1390.0,2400.0,751.0,16.0,-2.0,1367.8,15.139352694220534,Neutral,Accelerating
06:17:59.219,30.0,12652.0,,38.0,438.0,438.0,3276.0,437.0,970.0,10.0,431.0,,1386.0,2395.0,750.0,-4.0,-1.0,1373.0,16.217274740226934,Neutral,Cruising
06:17:59.297,29.0,12637.0,226.0,39.0,437.0,437.0,,437.0,971.0,10.0,434.0,315.0,1406.0,2385.0,748.0,20.0,-1.0,1384.2,15.690761613127718,Neutral,Accelerating
06:17:59.375,28.0,12684.0,229.0,,433.0,433.0,,433.0,972.0,9.0,431.0,318.0,1410.0,2373.0,746.0,4.0,-4.0,1393.2,14.805404418657458,Neutral,Cruising
06:17:59.453,34.0,12637.0,229.0,,432.0,432.0,,431.0,966.0,10.0,432.0,318.0,1414.0,2367.0,745.0,4.0,-1.0,1401.2,12.457929201918004,Neutral,Cruising
06:17:59.531,33.0,12668.0,231.0,,428.0,428.0,,426.0,967.0,,432.0,320.0,1433.0,2356.0,743.0,19.0,-4.0,1409.8,16.85823241030926,Neutral,Accelerating
06:17:59.609,36.0,12606.0,232.0,,426.0,426.0,,427.0,964.0,10.0,429.0,321.0,1424.0,2364.0,744.0,-9.0,-2.0,1417.4,10.990905331227346,Neutral,Braking
06:17:59.688,,12652.0,234.0,,423.0,423.0,3276.0,423.0,,9.0,430.0,323.0,1440.0,2355.0,742.0,16.0,-3.0,1424.2,12.577758146824143,Neutral,Accelerating
06:17:59.922,38.0,12668.0,234.0,,422.0,422.0,,422.0,962.0,10.0,428.0,323.0,1438.0,2360.0,742.0,-2.0,-1.0,1429.8,10.77961038256954,Neutral,Cruising
06:18:00.156,38.0,12652.0,,39.0,422.0,422.0,,422.0,962.0,10.0,427.0,,1432.0,2357.0,,-6.0,0.0,1433.4,6.228964600959079,Neutral,Braking
06:18:00.234,43.0,12621.0,,38.0,423.0,423.0,,423.0,957.0,9.0,427.0,,1426.0,2359.0,743.0,-6.0,1.0,1432.0,7.071067811865567,Neutral,Braking
06:18:00.469,42.0,12652.0,234.0,40.0,423.0,423.0,3279.0,422.0,958.0,10.0,433.0,323.0,1456.0,2354.0,741.0,30.0,0.0,1438.4,11.260550608207431,Neutral,Accelerating
06:18:00.547,44.0,12637.0,235.0,39.0,420.0,420.0,3279.0,420.0,956.0,9.0,428.0,324.0,1443.0,2347.0,,-13.0,-3.0,1439.0,11.445523142259637,Neutral,Braking
06:18:00.578,42.0,12652.0,,,419.0,419.0,3278.0,418.0,958.0,10.0,428.0,,1449.0,2345.0,741.0,6.0,-1.0,1441.2,12.235195135346258,Neutral,Accelerating
06:18:00.781,46.0,12652.0,236.0,39.0,417.0,417.0,,416.0,954.0,10.0,428.0,325.0,1455.0,2348.0,740.0,6.0,-2.0,1445.8,12.235195135346258,Neutral,Accelerating
06:18:00.859,47.0,12606.0,235.0,38.0,419.0,419.0,,419.0,953.0,,426.0,324.0,1438.0,2353.0,742.0,-17.0,2.0,1448.2,7.7265775088328175,Neutral,Braking
06:18:00.938,47.0,12684.0,236.0,39.0,417.0,417.0,,417.0,953.0,10.0,427.0,325.0,1448.0,2353.0,741.0,10.0,-2.0,1446.6,6.426507605223953,Neutral,Accelerating
06:18:01.016,48.0,12668.0,,39.0,417.0,417.0,3279.0,417.0,952.0,9.0,426.0,,1441.0,2350.0,742.0,-7.0,0.0,1446.2,6.760177512462338,Neutral,Braking
06:18:01.094,48.0,12652.0,236.0,38.0,415.0,415.0,3280.0,415.0,952.0,1.0,424.0,325.0,1437.0,2377.0,741.0,-4.0,-2.0,1443.8,7.596051605933271,Neutral,Cruising
06:18:01.172,49.0,12652.0,238.0,36.0,399.0,399.0,,400.0,951.0,0.0,409.0,326.0,1430.0,2415.0,742.0,-7.0,-16.0,1438.8,6.534523701081904,Neutral,Braking
06:18:01.250,46.0,12637.0,236.0,33.0,386.0,386.0,,386.0,954.0,0.0,390.0,324.0,1396.0,2453.0,748.0,-34.0,-13.0,1430.4,20.305171754998828,Neutral,Braking
06:18:01.328,47.0,12668.0,236.0,33.0,384.0,384.0,,384.0,953.0,1.0,387.0,324.0,1387.0,2454.0,749.0,-9.0,-2.0,1418.2,24.893774322107184,Neutral,Braking
06:18:01.406,46.0,12684.0,234.0,31.0,383.0,383.0,,384.0,954.0,,377.0,322.0,1317.0,2508.0,757.0,-70.0,-1.0,1393.4,47.7629563574116,Neutral,Braking
06:18:01.484,45.0,12637.0,232.0,29.0,390.0,390.0,,390.0,955.0,1.0,371.0,320.0,1258.0,2545.0,765.0,-59.0,7.0,1357.6,69.1903172416488,Neutral,Accelerating
06:18:01.563,44.0,12652.0,,28.0,395.0,395.0,,394.0,956.0,0.0,367.0,,1219.0,2579.0,771.0,-39.0,5.0,1315.4,77.80295624203495,Neutral,Accelerating
06:18:01.594,50.0,12652.0,,27.0,404.0,404.0,,404.0,950.0,1.0,361.0,,1162.0,2609.0,776.0,-57.0,9.0,1268.6,87.03045443981092,Neutral,Accelerating
06:18:01.641,51.0,12684.0,232.0,26.0,406.0,406.0,,407.0,949.0,,357.0,320.0,1137.0,2641.0,782.0,-25.0,2.0,1218.6,72.62437607305138,Neutral,Braking
06:18:01.734,58.0,12684.0,229.0,,420.0,420.0,,420.0,942.0,1.0,360.0,318.0,1100.0,2669.0,787.0,-37.0,14.0,1175.2,63.369551047802105,Neutral,Accelerating
06:18:01.813,54.0,12668.0,225.0,26.0,429.0,429.0,,430.0,946.0,2.0,363.0,314.0,1061.0,2690.0,792.0,-39.0,9.0,1135.8,60.18056164576728,Neutral,Accelerating
06:18:01.891,57.0,12637.0,220.0,25.0,446.0,446.0,,446.0,943.0,3.0,373.0,309.0,996.0,2717.0,797.0,-65.0,17.0,1091.2,65.5034350244321,Neutral,Accelerating
06:18:01.969,63.0,12606.0,216.0,26.0,467.0,467.0,3280.0,467.0,937.0,,397.0,306.0,957.0,2728.0,800.0,-39.0,21.0,1050.2,73.7475423319313,Neutral,Accelerating
06:18:02.047,80.0,12699.0,215.0,27.0,485.0,485.0,3281.0,487.0,920.0,,415.0,305.0,919.0,,,-38.0,18.0,1006.6,74.04255533137685,Neutral,Accelerating
06:18:02.125,80.0,12684.0,211.0,28.0,495.0,495.0,,495.0,920.0,3.0,427.0,301.0,922.0,,,3.0,10.0,971.0,59.21570737566175,Neutral,Accelerating
06:18:02.203,86.0,,210.0,28.0,510.0,510.0,3281.0,510.0,914.0,4.0,443.0,300.0,895.0,2728.0,,-27.0,15.0,937.8,39.34081849682339,Neutral,Accelerating
06:18:02.281,84.0,12684.0,206.0,29.0,527.0,527.0,3282.0,527.0,916.0,3.0,462.0,297.0,876.0,2720.0,,-19.0,17.0,913.8,30.589213785254437,Neutral,Accelerating
06:18:02.359,74.0,12652.0,196.0,30.0,533.0,533.0,3281.0,533.0,926.0,4.0,471.0,293.0,891.0,2728.0,,15.0,6.0,900.6,19.526904516589397,Neutral,Accelerating
06:18:02.438,77.0,12684.0,191.0,31.0,538.0,538.0,3282.0,538.0,923.0,4.0,478.0,289.0,905.0,2728.0,,14.0,5.0,897.8,17.079227148791,Neutral,Accelerating
06:18:02.516,52.0,12652.0,185.0,33.0,540.0,540.0,,541.0,948.0,3.0,483.0,283.0,935.0,2720.0,,30.0,2.0,900.4,21.972710347155616,Neutral,Accelerating
06:18:02.594,51.0,12668.0,179.0,35.0,534.0,534.0,,534.0,949.0,3.0,482.0,277.0,990.0,2728.0,800.0,55.0,-6.0,919.4,45.069945640082594,Neutral,Accelerating
06:18:02.672,36.0,12652.0,181.0,36.0,526.0,526.0,,526.0,964.0,4.0,475.0,278.0,1031.0,2705.0,796.0,41.0,-8.0,950.4,58.930467501963705,Neutral,Accelerating
06:18:02.750,34.0,12637.0,188.0,37.0,513.0,513.0,,511.0,966.0,,469.0,282.0,1115.0,2646.0,787.0,84.0,-13.0,995.2,82.796135175502,Neutral,Accelerating
06:18:02.828,22.0,12652.0,194.0,,501.0,501.0,,501.0,978.0,4.0,459.0,287.0,1161.0,2626.0,782.0,46.0,-12.0,1046.4,91.74311963302748,Neutral,Accelerating
06:18:02.859,20.0,12637.0,199.0,,489.0,489.0,,489.0,980.0,3.0,448.0,292.0,1178.0,2595.0,778.0,17.0,-12.0,1095.0,81.80158922661583,Neutral,Accelerating
06:18:02.938,21.0,12668.0,203.0,37.0,478.0,478.0,,478.0,979.0,4.0,440.0,296.0,1208.0,2572.0,774.0,30.0,-11.0,1138.6,68.92967430649874,Neutral,Accelerating
06:18:03.016,36.0,12652.0,205.0,36.0,471.0,471.0,,471.0,964.0,3.0,437.0,298.0,1237.0,2557.0,771.0,29.0,-7.0,1179.8,46.42951647389833,Neutral,Accelerating
06:18:03.094,38.0,12652.0,212.0,35.0,461.0,461.0,,461.0,962.0,3.0,428.0,302.0,1242.0,2546.0,769.0,5.0,-10.0,1205.2,35.59072912992929,Neutral,Accelerating
06:18:03.125,45.0,12606.0,216.0,35.0,452.0,452.0,3282.0,451.0,955.0,4.0,421.0,306.0,1255.0,2538.0,766.0,13.0,-9.0,1224.0,30.92733418838417,Neutral,Accelerating
06:18:03.234,45.0,12652.0,219.0,34.0,444.0,444.0,3283.0,444.0,955.0,4.0,414.0,309.0,1256.0,2530.0,765.0,1.0,-8.0,1239.6,19.475625792256253,Neutral,Braking
06:18:03.313,60.0,12652.0,221.0,34.0,439.0,439.0,3282.0,439.0,940.0,3.0,410.0,311.0,1262.0,2533.0,766.0,6.0,-5.0,1250.4,10.45466403094798,Neutral,Accelerating
06:18:03.391,60.0,12621.0,221.0,33.0,438.0,438.0,3283.0,436.0,940.0,4.0,406.0,311.0,1244.0,2539.0,768.0,-18.0,-1.0,1251.8,8.497058314499025,Neutral,Braking
06:18:03.469,69.0,12668.0,222.0,32.0,435.0,435.0,,436.0,931.0,,402.0,312.0,1238.0,2553.0,769.0,-6.0,-3.0,1251.0,9.746794344808816,Neutral,Braking
06:18:03.563,71.0,12590.0,221.0,,438.0,438.0,,438.0,929.0,4.0,403.0,311.0,1224.0,2545.0,769.0,-14.0,3.0,1244.8,15.00666518584315,Neutral,Braking
06:18:03.641,83.0,12058.0,221.0,,438.0,438.0,,438.0,917.0,3.0,399.0,311.0,1203.0,2565.0,771.0,-21.0,0.0,1234.2,22.14046069981375,Neutral,Braking
06:18:03.719,82.0,12183.0,220.0,32.0,440.0,440.0,,440.0,918.0,4.0,399.0,310.0,1190.0,2579.0,775.0,-13.0,2.0,1219.8,22.93904967517175,Neutral,Braking
06:18:03.797,80.0,12277.0,219.0,31.0,442.0,442.0,,444.0,920.0,,397.0,309.0,1166.0,2599.0,779.0,-24.0,2.0,1204.2,28.270125574535346,Neutral,Braking
06:18:03.875,83.0,12402.0,216.0,,451.0,451.0,3283.0,452.0,917.0,,401.0,306.0,1133.0,2621.0,783.0,-33.0,9.0,1183.2,35.067078578062336,Neutral,Accelerating
06:18:03.969,69.0,12355.0,213.0,,458.0,458.0,3284.0,459.0,931.0,,405.0,303.0,1109.0,2637.0,786.0,-24.0,7.0,1160.2,39.09859332508013,Neutral,Accelerating
06:18:04.047,70.0,12371.0,210.0,,463.0,463.0,3284.0,463.0,930.0,4.0,412.0,301.0,1112.0,2637.0,786.0,3.0,5.0,1142.0,35.178118198675726,Neutral,Accelerating
06:18:04.125,,12371.0,208.0,,469.0,469.0,3283.0,470.0,,5.0,416.0,299.0,1101.0,2638.0,787.0,-11.0,6.0,1124.2,26.1858740545356,Neutral,Accelerating
06:18:04.203,70.0,12387.0,206.0,31.0,474.0,474.0,3284.0,474.0,930.0,8.0,421.0,297.0,1087.0,2625.0,789.0,-14.0,5.0,1108.4,16.81665840766238,Neutral,Accelerating
06:18:04.281,55.0,12402.0,200.0,33.0,490.0,490.0,3283.0,490.0,945.0,11.0,438.0,291.0,1080.0,2617.0,790.0,-7.0,16.0,1097.8,13.88164255410729,Neutral,Accelerating
06:18:04.359,58.0,12418.0,197.0,35.0,498.0,498.0,3284.0,499.0,942.0,12.0,449.0,288.0,1098.0,2589.0,787.0,18.0,8.0,1095.6,12.461942063739594,Neutral,Accelerating
06:18:04.438,48.0,12402.0,192.0,37.0,511.0,511.0,,511.0,952.0,14.0,466.0,283.0,1119.0,2584.0,787.0,21.0,13.0,1097.0,14.916433890176355,Neutral,Accelerating
06:18:04.547,36.0,12418.0,185.0,41.0,522.0,522.0,,523.0,964.0,17.0,481.0,279.0,1217.0,2484.0,774.0,98.0,11.0,1120.2,56.08654027482886,Neutral,Accelerating
06:18:04.625,37.0,12371.0,184.0,43.0,526.0,526.0,,526.0,963.0,18.0,487.0,278.0,1242.0,2463.0,771.0,25.0,4.0,1151.2,73.3328030283856,Neutral,Accelerating
06:18:04.703,30.0,12387.0,183.0,46.0,529.0,529.0,3284.0,528.0,970.0,23.0,492.0,277.0,1305.0,2382.0,762.0,63.0,3.0,1196.2,86.56038354813359,Neutral,Accelerating
06:18:04.781,30.0,12355.0,184.0,52.0,538.0,538.0,3285.0,539.0,970.0,31.0,501.0,278.0,1414.0,2250.0,749.0,109.0,9.0,1259.4,109.30827964980509,Neutral,Accelerating
06:18:04.859,12.0,12387.0,183.0,55.0,544.0,544.0,,545.0,988.0,32.0,503.0,278.0,1479.0,2186.0,739.0,65.0,6.0,1331.4,112.2332392831998,Neutral,Accelerating
06:18:04.938,7.0,12418.0,177.0,57.0,548.0,548.0,,547.0,993.0,36.0,505.0,279.0,1540.0,2108.0,728.0,61.0,4.0,1396.0,122.419361213821,Neutral,Accelerating
06:18:05.016,-6.0,12402.0,180.0,61.0,549.0,549.0,,548.0,1006.0,41.0,506.0,282.0,1621.0,2017.0,718.0,81.0,1.0,1471.8,120.54750101101216,Neutral,Accelerating
06:18:05.094,-5.0,12418.0,184.0,64.0,548.0,548.0,,548.0,1005.0,42.0,507.0,286.0,1700.0,1957.0,709.0,79.0,-1.0,1550.8,113.10923923358332,Neutral,Accelerating
06:18:05.172,-53.0,12402.0,186.0,65.0,546.0,546.0,,547.0,1053.0,43.0,,288.0,1751.0,1924.0,704.0,51.0,-2.0,1618.2,111.6095874017998,Neutral,Accelerating
06:18:05.250,-57.0,12402.0,190.0,67.0,542.0,542.0,,542.0,1057.0,45.0,,291.0,1792.0,1868.0,694.0,41.0,-4.0,1680.8,101.31979076172624,Neutral,Accelerating
06:18:05.328,-93.0,12355.0,190.0,,543.0,543.0,,543.0,1093.0,46.0,507.0,291.0,1797.0,1860.0,695.0,5.0,1.0,1732.2,73.36688626349074,Neutral,Accelerating
06:18:05.422,-92.0,12418.0,187.0,67.0,549.0,549.0,,549.0,1092.0,48.0,508.0,288.0,1770.0,1868.0,698.0,-27.0,6.0,1762.0,39.22371731491019,Neutral,Accelerating
06:18:05.500,-94.0,12402.0,178.0,65.0,563.0,563.0,,562.0,1094.0,49.0,510.0,279.0,1695.0,1910.0,707.0,-75.0,14.0,1761.0,41.212862069989576,Neutral,Accelerating
06:18:05.578,-93.0,12387.0,173.0,64.0,569.0,569.0,,569.0,1093.0,,509.0,275.0,1640.0,1930.0,712.0,-55.0,6.0,1738.8,68.68551521245207,Neutral,Accelerating
06:18:05.609,-82.0,12371.0,154.0,62.0,585.0,585.0,3285.0,585.0,1082.0,49.0,511.0,267.0,1555.0,1984.0,723.0,-85.0,16.0,1691.4,98.22066992237424,Neutral,Accelerating
06:18:05.719,-81.0,12387.0,141.0,60.0,606.0,606.0,3287.0,608.0,1081.0,48.0,519.0,255.0,1456.0,2071.0,740.0,-99.0,21.0,1623.2,122.06023103369908,Neutral,Accelerating
06:18:05.797,-94.0,12371.0,130.0,60.0,624.0,624.0,3287.0,625.0,1093.0,49.0,538.0,245.0,1379.0,2124.0,750.0,-77.0,18.0,1545.0,129.52026868409436,Neutral,Accelerating
06:18:05.875,-91.0,,117.0,61.0,648.0,648.0,3288.0,648.0,1086.0,49.0,558.0,233.0,1315.0,2167.0,758.0,-64.0,24.0,1469.0,130.97900595133555,Neutral,Accelerating
06:18:05.953,-103.0,12371.0,104.0,62.0,675.0,675.0,3287.0,675.0,1094.0,48.0,571.0,221.0,1246.0,2207.0,766.0,-69.0,27.0,1390.2,120.48111885270654,Neutral,Accelerating
06:18:06.031,-108.0,12324.0,62.0,,704.0,704.0,,704.0,1094.0,49.0,580.0,210.0,1197.0,2244.0,773.0,-49.0,29.0,1318.6,103.19544563593878,Neutral,Accelerating
06:18:06.109,-135.0,12355.0,57.0,62.0,715.0,715.0,3287.0,715.0,1119.0,,582.0,206.0,1175.0,2263.0,777.0,-22.0,11.0,1262.4,84.47958333230578,Neutral,Accelerating
06:18:06.188,-138.0,12324.0,52.0,64.0,728.0,728.0,3288.0,727.0,1120.0,49.0,590.0,201.0,1176.0,2263.0,777.0,1.0,13.0,1221.8,59.52898453694637,Neutral,Accelerating
06:18:06.266,-130.0,12355.0,51.0,65.0,731.0,731.0,,730.0,1112.0,41.0,592.0,200.0,1193.0,2266.0,775.0,17.0,3.0,1197.4,28.901557051480776,Neutral,Accelerating
06:18:06.344,-113.0,12340.0,93.0,59.0,648.0,648.0,,642.0,1108.0,0.0,560.0,231.0,1274.0,2551.0,765.0,81.0,-83.0,1203.0,40.896210093357055,Neutral,Accelerating
06:18:06.422,-62.0,12355.0,120.0,52.0,587.0,587.0,3288.0,582.0,1062.0,0.0,525.0,255.0,1282.0,2538.0,764.0,8.0,-61.0,1220.0,53.502336397581736,Neutral,Accelerating
06:18:06.500,-64.0,12355.0,150.0,43.0,513.0,513.0,3287.0,513.0,1064.0,1.0,481.0,282.0,1263.0,2552.0,765.0,-19.0,-74.0,1237.6,49.30821432580986,Neutral,Braking
06:18:06.578,-31.0,12387.0,161.0,40.0,489.0,489.0,3288.0,489.0,1031.0,1.0,457.0,292.0,1256.0,2558.0,766.0,-7.0,-24.0,1253.6,35.31713465161071,Neutral,Braking
06:18:06.656,-31.0,12387.0,168.0,37.0,469.0,469.0,,469.0,1031.0,0.0,436.0,299.0,1245.0,2567.0,768.0,-11.0,-20.0,1264.0,14.57737973711338,Neutral,Braking
06:18:06.734,13.0,12308.0,215.0,35.0,450.0,450.0,,450.0,987.0,,419.0,306.0,1255.0,2550.0,766.0,10.0,-19.0,1260.2,13.77316230936105,Neutral,Accelerating
06:18:06.813,12.0,12355.0,218.0,34.0,443.0,443.0,,443.0,988.0,0.0,409.0,309.0,1234.0,2576.0,770.0,-21.0,-7.0,1250.6,11.28273016605483,Neutral,Braking
06:18:06.891,74.0,12371.0,222.0,32.0,433.0,433.0,,431.0,926.0,1.0,398.0,313.0,1226.0,2580.0,770.0,-8.0,-10.0,1243.2,13.103434664239888,Neutral,Braking
06:18:06.969,77.0,12387.0,223.0,30.0,431.0,431.0,,430.0,923.0,2.0,389.0,314.0,1187.0,2585.0,772.0,-39.0,-2.0,1229.4,26.12087287974897,Neutral,Braking
06:18:07.047,126.0,12371.0,222.0,,433.0,433.0,3288.0,434.0,874.0,4.0,389.0,313.0,1176.0,2601.0,776.0,-11.0,2.0,1215.6,33.110421320182624,Neutral,Braking
06:18:07.125,127.0,12402.0,218.0,30.0,444.0,444.0,3289.0,444.0,873.0,9.0,395.0,309.0,1145.0,2569.0,781.0,-31.0,11.0,1193.6,36.73281911315822,Neutral,Accelerating
06:18:07.156,166.0,,208.0,32.0,467.0,467.0,3288.0,468.0,834.0,17.0,419.0,300.0,1134.0,2533.0,783.0,-11.0,23.0,1173.6,36.45956664580641,Neutral,Accelerating
06:18:07.266,169.0,12402.0,198.0,36.0,494.0,494.0,3289.0,494.0,831.0,22.0,450.0,290.0,1147.0,2487.0,781.0,13.0,27.0,1157.8,22.5321991825032,Neutral,Accelerating
